                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    313,                0.34639,                0.28432,                0.92248,                 0.9981,                      1,                  0.995,                 0.9232,                0.37494,                0.20092,                0.95358,             0.00032553,             0.00032553,             0.00032553
                    314,                0.37484,                0.28631,                0.92003,                0.99811,                      1,                  0.995,                0.92617,                0.38182,                0.19826,                0.95377,             0.00032199,             0.00032199,             0.00032199
                    315,                0.34201,                0.26902,                0.91315,                 0.9981,                      1,                  0.995,                0.92654,                0.37146,                0.18224,                0.94539,             0.00031845,             0.00031845,             0.00031845
                    316,                 0.3539,                0.29357,                0.91702,                0.99826,                      1,                  0.995,                0.93254,                0.35603,                 0.1819,                 0.9295,             0.00031492,             0.00031492,             0.00031492
                    317,                 0.3409,                0.27949,                0.91827,                0.99804,                      1,                  0.995,                0.93146,                 0.3539,                0.17993,                0.92659,             0.00031138,             0.00031138,             0.00031138
                    318,                0.33872,                0.25852,                0.91036,                0.99841,                      1,                  0.995,                0.93797,                 0.3607,                0.18085,                0.93426,             0.00030784,             0.00030784,             0.00030784
                    319,                0.33967,                0.26819,                0.90907,                0.99803,                      1,                  0.995,                0.93236,                0.36726,                 0.1812,                0.93741,             0.00030431,             0.00030431,             0.00030431
                    320,                0.36401,                0.28975,                 0.9184,                0.99749,                      1,                  0.995,                0.93912,                0.36607,                0.19142,                0.93339,             0.00030077,             0.00030077,             0.00030077
                    321,                0.34892,                0.26546,                0.91212,                0.99701,                      1,                  0.995,                0.92926,                0.36864,                0.18443,                0.93324,             0.00029723,             0.00029723,             0.00029723
                    322,                0.34882,                0.26066,                0.93885,                0.99715,                      1,                  0.995,                0.92824,                0.36519,                0.18042,                0.93979,              0.0002937,              0.0002937,              0.0002937
                    323,                 0.3472,                0.26687,                 0.9177,                  0.997,                      1,                  0.995,                0.92927,                0.36861,                0.18596,                0.94326,             0.00029016,             0.00029016,             0.00029016
                    324,                0.34358,                0.27589,                0.91899,                0.99651,                0.99887,                  0.995,                0.93592,                0.36333,                0.17723,                0.94328,             0.00028662,             0.00028662,             0.00028662
                    325,                0.35251,                0.29041,                0.91836,                0.99734,                0.99548,                  0.995,                0.92637,                0.36312,                0.18138,                0.94607,             0.00028308,             0.00028308,             0.00028308
                    326,                0.33363,                0.26086,                0.91069,                 0.9973,                0.99836,                  0.995,                0.92986,                0.36656,                0.18304,                0.94051,             0.00027955,             0.00027955,             0.00027955
                    327,                0.33594,                0.26122,                0.91306,                0.99819,                 0.9962,                  0.995,                0.92886,                0.36326,                 0.1814,                0.93147,             0.00027601,             0.00027601,             0.00027601
                    328,                0.34496,                0.25784,                0.90384,                0.99549,                0.99837,                  0.995,                0.93656,                0.36737,                0.18807,                 0.9294,             0.00027247,             0.00027247,             0.00027247
                    329,                0.32911,                 0.2543,                0.90528,                0.99788,                      1,                  0.995,                0.93038,                0.36638,                  0.184,                0.93454,             0.00026894,             0.00026894,             0.00026894
                    330,                0.32924,                0.25266,                0.90745,                0.99758,                      1,                  0.995,                0.92524,                0.37873,                0.17895,                0.95223,              0.0002654,              0.0002654,              0.0002654
                    331,                0.32706,                0.25598,                 0.8973,                0.99802,                      1,                  0.995,                0.93194,                0.37792,                0.18105,                0.95006,             0.00026186,             0.00026186,             0.00026186
                    332,                0.33723,                0.27041,                0.91204,                0.99815,                      1,                  0.995,                  0.926,                0.38017,                0.18452,                0.95166,             0.00025833,             0.00025833,             0.00025833
                    333,                0.34686,                0.27329,                0.91587,                0.99801,                      1,                  0.995,                0.91874,                0.38296,                0.18512,                0.95447,             0.00025479,             0.00025479,             0.00025479
                    334,                 0.3188,                0.24411,                0.90233,                0.99802,                      1,                  0.995,                0.92616,                 0.3749,                0.18489,                0.95147,             0.00025125,             0.00025125,             0.00025125
                    335,                0.33502,                0.26843,                0.90701,                0.99829,                      1,                  0.995,                0.93554,                0.36597,                0.18031,                0.94616,             0.00024772,             0.00024772,             0.00024772
                    336,                0.31834,                0.24977,                0.90119,                0.99827,                      1,                  0.995,                0.92846,                0.36339,                0.17992,                0.94156,             0.00024418,             0.00024418,             0.00024418
                    337,                0.34627,                0.27448,                  0.924,                0.99819,                      1,                  0.995,                0.93821,                0.35938,                 0.1746,                0.94117,             0.00024064,             0.00024064,             0.00024064
                    338,                0.35233,                0.27097,                0.92015,                0.99765,                      1,                  0.995,                0.93303,                0.36925,                0.17923,                0.94975,             0.00023711,             0.00023711,             0.00023711
                    339,                0.33205,                0.25213,                0.90953,                0.99769,                      1,                  0.995,                0.92807,                0.37021,                0.18343,                0.94864,             0.00023357,             0.00023357,             0.00023357
                    340,                0.31445,                0.28579,                0.91341,                0.99833,                      1,                  0.995,                0.92995,                0.37017,                0.18735,                0.94974,             0.00023003,             0.00023003,             0.00023003
                    341,                0.33119,                0.26254,                0.90322,                0.99748,                      1,                  0.995,                0.93236,                0.36584,                0.17859,                0.94703,              0.0002265,              0.0002265,              0.0002265
                    342,                0.32899,                0.28372,                0.90631,                0.99792,                      1,                  0.995,                0.93051,                0.36269,                 0.1752,                0.94646,             0.00022296,             0.00022296,             0.00022296
                    343,                0.31386,                 0.2491,                 0.8877,                0.99807,                      1,                  0.995,                0.93789,                0.36356,                0.17679,                0.94718,             0.00021942,             0.00021942,             0.00021942
                    344,                 0.3188,                0.23565,                0.89853,                0.99828,                      1,                  0.995,                0.93118,                0.36632,                0.18299,                0.95287,             0.00021589,             0.00021589,             0.00021589
                    345,                0.34541,                0.26218,                0.91472,                0.99828,                      1,                  0.995,                0.92653,                0.36489,                0.17997,                0.95461,             0.00021235,             0.00021235,             0.00021235
                    346,                 0.3382,                 0.2674,                0.90399,                0.99839,                      1,                  0.995,                0.92524,                0.37069,                0.17564,                0.95438,             0.00020881,             0.00020881,             0.00020881
                    347,                0.33356,                0.25708,                 0.9017,                0.99848,                      1,                  0.995,                0.92326,                0.36544,                0.17603,                0.94957,             0.00020528,             0.00020528,             0.00020528
                    348,                0.31902,                0.24916,                0.90821,                0.99838,                      1,                  0.995,                0.92526,                0.36158,                0.17641,                0.94456,             0.00020174,             0.00020174,             0.00020174
                    349,                0.33244,                0.27005,                0.90433,                0.99818,                      1,                  0.995,                0.92571,                0.36069,                0.17246,                0.93485,              0.0001982,              0.0001982,              0.0001982
                    350,                0.32455,                0.25506,                0.90779,                0.99821,                      1,                  0.995,                0.93141,                0.36296,                 0.1691,                0.93594,             0.00019467,             0.00019467,             0.00019467
                    351,                0.32112,                0.25138,                0.91539,                0.99846,                      1,                  0.995,                 0.9277,                0.35936,                0.17308,                0.93611,             0.00019113,             0.00019113,             0.00019113
                    352,                0.32757,                0.27095,                0.90663,                0.99834,                      1,                  0.995,                0.92874,                0.36326,                0.17598,                0.93466,             0.00018759,             0.00018759,             0.00018759
                    353,                0.31051,                0.23783,                 0.8974,                0.99823,                      1,                  0.995,                 0.9345,                0.35938,                0.17468,                0.93747,             0.00018406,             0.00018406,             0.00018406
                    354,                0.32832,                0.26185,                0.90985,                0.99751,                      1,                  0.995,                0.92786,                0.35939,                0.17452,                0.93983,             0.00018052,             0.00018052,             0.00018052
                    355,                0.30693,                0.24167,                0.90038,                0.99765,                      1,                  0.995,                0.93666,                0.35798,                0.17453,                0.93869,             0.00017698,             0.00017698,             0.00017698
                    356,                0.32794,                0.25514,                0.90365,                0.99822,                      1,                  0.995,                 0.9252,                0.36418,                0.17593,                 0.9271,             0.00017344,             0.00017344,             0.00017344
                    357,                0.31635,                0.24811,                0.91067,                0.99824,                      1,                  0.995,                0.92741,                0.35865,                0.17838,                0.92391,             0.00016991,             0.00016991,             0.00016991
                    358,                0.34386,                0.28286,                0.92655,                0.99822,                      1,                  0.995,                0.92777,                0.36442,                 0.1772,                0.93562,             0.00016637,             0.00016637,             0.00016637
                    359,                0.29924,                0.24433,                0.89191,                0.99793,                      1,                  0.995,                0.93726,                0.36194,                0.17414,                0.93916,             0.00016283,             0.00016283,             0.00016283
                    360,                0.31603,                 0.2451,                0.90027,                0.99795,                      1,                  0.995,                0.93076,                0.36287,                0.17365,                0.94946,              0.0001593,              0.0001593,              0.0001593
                    361,                0.32391,                 0.2494,                0.90238,                0.99806,                      1,                  0.995,                0.93398,                0.36383,                0.17343,                0.95145,             0.00015576,             0.00015576,             0.00015576
                    362,                0.32306,                0.24502,                0.90062,                0.99803,                      1,                  0.995,                0.93524,                0.36255,                0.17146,                0.95288,             0.00015222,             0.00015222,             0.00015222
                    363,                0.32827,                0.25751,                0.90632,                0.99797,                      1,                  0.995,                0.93351,                0.36565,                0.17749,                  0.956,             0.00014869,             0.00014869,             0.00014869
                    364,                0.33165,                0.25481,                0.91374,                0.99814,                      1,                  0.995,                0.93501,                0.36208,                0.16746,                0.95473,             0.00014515,             0.00014515,             0.00014515
                    365,                0.30614,                0.24935,                0.91164,                 0.9983,                      1,                  0.995,                 0.9337,                0.36191,                0.16915,                 0.9558,             0.00014161,             0.00014161,             0.00014161
                    366,                0.30409,                0.23726,                0.89446,                0.99827,                0.99969,                  0.995,                0.93583,                0.36264,                0.17195,                0.95473,             0.00013808,             0.00013808,             0.00013808
                    367,                0.31933,                0.24522,                0.90217,                0.99823,                0.99992,                  0.995,                 0.9324,                0.36028,                0.16957,                0.95678,             0.00013454,             0.00013454,             0.00013454
                    368,                0.31661,                0.24721,                 0.8952,                0.99807,                      1,                  0.995,                0.93608,                 0.3581,                0.16663,                0.95292,               0.000131,               0.000131,               0.000131
                    369,                0.31476,                 0.2528,                0.89933,                0.99824,                      1,                  0.995,                0.93883,                0.35498,                0.16378,                0.94846,             0.00012747,             0.00012747,             0.00012747
                    370,                0.30394,                0.23329,                0.89263,                0.99848,                      1,                  0.995,                0.94057,                0.35627,                 0.1708,                0.94933,             0.00012393,             0.00012393,             0.00012393
                    371,                0.30313,                0.24453,                 0.8868,                0.99828,                0.99981,                  0.995,                0.93498,                0.36042,                0.16999,                0.94946,             0.00012039,             0.00012039,             0.00012039
                    372,                0.29068,                0.23585,                  0.887,                0.99792,                 0.9996,                  0.995,                0.94015,                0.36475,                0.17042,                0.94909,             0.00011686,             0.00011686,             0.00011686
                    373,                0.30205,                0.24439,                0.90772,                0.99793,                0.99985,                  0.995,                0.93646,                0.36276,                0.16977,                0.94851,             0.00011332,             0.00011332,             0.00011332
                    374,                0.30368,                   0.24,                0.90195,                0.99802,                      1,                  0.995,                  0.937,                0.35989,                0.16968,                0.94724,             0.00010978,             0.00010978,             0.00010978
                    375,                0.31713,                 0.2545,                0.90292,                0.99793,                      1,                  0.995,                0.93607,                0.35856,                0.16592,                0.94691,             0.00010625,             0.00010625,             0.00010625
                    376,                0.30137,                0.23402,                0.89206,                0.99822,                      1,                  0.995,                0.93554,                0.35734,                0.16623,                0.94515,             0.00010271,             0.00010271,             0.00010271
                    377,                0.31512,                0.23331,                 0.9055,                0.99847,                      1,                  0.995,                0.93911,                0.35844,                0.16775,                0.94649,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    378,                0.30922,                0.24365,                0.90358,                0.99846,                      1,                  0.995,                0.93695,                0.36351,                0.17353,                0.95287,             9.5636e-05,             9.5636e-05,             9.5636e-05
                    379,                0.31315,                0.24363,                0.90792,                0.99844,                      1,                  0.995,                0.93712,                0.36268,                0.17481,                0.95496,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    380,                0.30556,                0.25748,                0.89145,                0.99828,                      1,                  0.995,                0.93803,                0.36225,                0.17013,                0.95254,             8.8562e-05,             8.8562e-05,             8.8562e-05
                    381,                0.31056,                0.24482,                0.90077,                0.99805,                0.99967,                  0.995,                 0.9382,                0.36182,                0.17156,                0.95149,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    382,                0.29956,                0.23452,                0.89072,                0.99829,                0.99973,                  0.995,                0.93704,                0.35979,                 0.1709,                0.94977,             8.1489e-05,             8.1489e-05,             8.1489e-05
                    383,                0.30177,                0.24464,                0.89498,                0.99801,                      1,                  0.995,                0.93805,                 0.3597,                0.17358,                 0.9492,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    384,                0.30762,                0.23258,                0.89978,                0.99755,                      1,                  0.995,                0.93576,                0.35981,                0.16926,                0.94972,             7.4415e-05,             7.4415e-05,             7.4415e-05
                    385,                0.30238,                0.24252,                 0.9006,                0.99783,                      1,                  0.995,                0.93805,                0.36089,                0.16713,                0.94905,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    386,                 0.3001,                0.24969,                0.90504,                0.99796,                      1,                  0.995,                0.93775,                0.35969,                0.16577,                0.94846,             6.7342e-05,             6.7342e-05,             6.7342e-05
                    387,                0.29776,                0.23024,                 0.8937,                0.99821,                      1,                  0.995,                0.93662,                0.35934,                0.16613,                0.94666,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    388,                0.30091,                0.24255,                0.90903,                0.99814,                      1,                  0.995,                0.93835,                0.35814,                0.16502,                0.94375,             6.0268e-05,             6.0268e-05,             6.0268e-05
                    389,                0.29195,                 0.2322,                0.89833,                0.99812,                      1,                  0.995,                0.93649,                0.35772,                0.16464,                0.94288,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    390,                0.29864,                0.24066,                0.89567,                0.99817,                      1,                  0.995,                 0.9371,                0.35756,                0.16586,                0.94301,             5.3195e-05,             5.3195e-05,             5.3195e-05
                    391,                0.26097,                0.17074,                0.84549,                0.99828,                      1,                  0.995,                0.93447,                0.35933,                0.16977,                0.94205,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    392,                0.28255,                0.19969,                0.87225,                0.99815,                      1,                  0.995,                0.93103,                0.36102,                0.17388,                0.94087,             4.6121e-05,             4.6121e-05,             4.6121e-05
                    393,                  0.249,                 0.1637,                0.84479,                  0.998,                      1,                  0.995,                0.92402,                0.36336,                0.17256,                0.94091,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    394,                0.24698,                0.15799,                0.84884,                0.99812,                      1,                  0.995,                0.92719,                0.36323,                0.17129,                 0.9415,             3.9047e-05,             3.9047e-05,             3.9047e-05
                    395,                0.24158,                0.16347,                0.84137,                0.99822,                      1,                  0.995,                0.92568,                0.36261,                0.17161,                 0.9412,             3.5511e-05,             3.5511e-05,             3.5511e-05
                    396,                0.23131,                0.25813,                0.84943,                0.99822,                      1,                  0.995,                0.92282,                0.36313,                0.17041,                0.94224,             3.1974e-05,             3.1974e-05,             3.1974e-05
                    397,                0.23363,                0.15357,                0.83523,                0.99818,                      1,                  0.995,                0.92517,                0.36187,                0.17125,                0.94259,             2.8437e-05,             2.8437e-05,             2.8437e-05
                    398,                0.23467,                0.16003,                0.83809,                0.99824,                      1,                  0.995,                0.92528,                0.36096,                0.17041,                0.94268,               2.49e-05,               2.49e-05,               2.49e-05
                    399,                0.23748,                0.15597,                0.84098,                0.99821,                      1,                  0.995,                 0.9264,                0.36016,                  0.169,                0.94464,             2.1364e-05,             2.1364e-05,             2.1364e-05
                    400,                0.24332,                0.15492,                0.84231,                0.99823,                      1,                  0.995,                0.92435,                 0.3596,                0.16774,                0.94259,             1.7827e-05,             1.7827e-05,             1.7827e-05
